,Latitude,Longitude
1166,28.140323,75.761827
1167,25.7362,86.0642
1168,28.333595,75.882112
1169,28.227197,75.17853
1170,28.274024,75.751479
1171,21.130935,85.168192
1172,28.6556,77.4277
1173,26.2566339,86.0835682
1174,26.5045531,85.9240038
1175,26.2576112,86.1611868
1176,26.6371637,85.9840865
1177,26.3468544,86.0715474
1178,26.5883988,26.5883988
1179,26.542898,86.1878441
1180,26.3468544,86.0715474
1181,26.3975746,86.1599149
1182,26.3589725,86.4946007
1183,26.3178033,86.1522827
1184,26.2674009,86.2969422
1185,26.4626396,86.0606074
1186,26.5885527,86.1359014
1187,26.3589725,86.4946007
1188,18.6508813,77.8334859
1189,18.6887468,77.8206931
1190,18.647018,78.133392
1191,18.647018,78.133392
1192,18.647018,78.133392
1193,18.8313814,78.089023
1194,18.8110009,78.0630729
1195,18.60297,77.7754306
1196,18.754785,78.0211183
1197,18.7628317,77.9946608
1198,18.816495,77.9823883
1199,18.7975383,77.946575
1200,18.6772001,78.1030458
1201,18.6772001,78.1030458
1202,12.853372,74.878526
1203,18.4592782,77.7291779
1204,18.5407388,77.9194592
1205,17.1992997,80.8643714
1206,17.33169,80.12005
1207,17.33169,80.12005
1208,17.050054,80.272148
1209,17.02024,80.07173
1210,17.058522,80.1240064
1211,17.02024,80.07173
1212,17.1366444,80.2139953
1213,16.6991648,79.8135454
1214,17.1246902,80.2084163
1215,17.0679417,80.2125989
1216,17.1246852,80.2084213
1217,17.2734239,80.1830938
1218,17.2659582,80.1725506
1219,17.35365,80.2164
1220,17.3309819,80.4402924
1221,17.596,81.0567
1222,17.3309849,80.4402894
1223,25.484591,84.463166
1224,30.907711,75.650964
1225,18.0840083,79.32393
1226,18.1286966,79.360345
1227,18.134994,79.4041017
1228,18.1703266,79.5957816
1229,18.151865,79.5125499
1230,18.14296,79.5607466
1231,18.1587866,79.541165
1232,18.0499766,79.3210983
1233,17.9914416,79.2406683
1234,25.737983,83.09653
1235,25.594743,84.692755
1236,25.634817,84.661332
1237,25.335662,84.605678
1238,25.334432,84.431873
1239,25.450525,84.462377
1240,25.469742,84.414587
1241,25.433903,84.413767
1242,25.268918,84.347704
1243,25.444909,84.69249
1244,25.564876,84.596913
1245,25.29771,84.334579
1246,25.452589,84.480512
1247,25.37912,84.4068
1248,25.386232,84.362159
1249,18.6588483,79.2703193
1250,18.596932,79.2300733
1251,18.6995609,79.4786413
1252,18.6688503,79.4721185
1253,20.3857766,85.2865733
1254,20.4285615,85.4171139
1255,20.3823283,85.3708683
1256,20.5851677,85.8251596
1257,20.5638987,85.8437985
1258,86.3730615,26.4089424
1259,26.2674009,86.2969422
1260,26.3178033,86.1522827
1261,26.2293638,86.2698251
1262,25.7813,86.152
1263,25.7712,86.1776
1264,26.3857137,85.7280471
1265,26.3531607,86.082995
1266,26.3450481,86.0716135
1267,26.2293638,86.2698251
1268,26.4757526,86.3249011
1269,26.4465698,85.9074526
1270,26.6371637,85.9840865
1271,26.3589725,86.4946007
1272,14.958518,79.323659
1273,14.415022,79.977319
1274,15.069306,79.2881
1275,14.853108,79.84613
1276,14.845463,79.84438
1277,14.887152,79.9476
1278,14.905724,79.93536
1279,14.941357,79.961659
1280,14.914421,79.991723
1281,27.1651847,78.0119017
1282,14.052104,79.858033
1283,14.99134,79.682132
1284,14.94499,79.700721
1285,0.0,0.0
1286,0.0,0.0
1287,0.0,0.0
1288,0.0,0.0
1289,0.0,0.0
1290,0.0,0.0
1291,0.0,0.0
1292,0.0,0.0
1293,0.0,0.0
1294,0.0,0.0
1295,0.0,0.0
1296,0.0,0.0
1297,0.0,0.0
1298,0.0,0.0
1299,0.0,0.0
1300,0.0,0.0
1301,0.0,0.0
1302,0.0,0.0
1303,0.0,0.0
1304,0.0,0.0
1305,0.0,0.0
1306,0.0,0.0
1307,0.0,0.0
1308,14.47,78.99
1309,14.06,78.87
1310,14.06,78.91
1311,14.11,78.95
1312,14.3487016,79.2024852
1313,14.2600482,79.2078578
1314,14.3974172,79.0244217
1315,14.387675,79.0307797
1316,26.6424,91.0925
1317,26.60669,91.58147
1318,26.60669,91.58147
1319,26.60669,91.58147
1320,26.60669,91.58147
1321,26.60669,91.58147
1322,26.60669,91.58147
1323,26.4447778,91.438
1324,26.4447778,91.438
1325,26.4748888,91.2690833
1326,26.4748888,91.2690833
1327,26.4748888,91.2690833
1328,24.68,92.73
1329,24.68,92.73
1330,24.76,92.59
1331,28.61,80.08
1332,24.44,92.29
1333,24.44,92.29
1334,24.44,92.29
1335,26.4447778,91.438
1336,24.68,92.73
1337,26.60669,91.58147
1338,26.60669,91.58147
1339,26.60669,91.58147
1340,26.4447778,91.438
1341,26.4748888,91.2690833
1342,24.68,92.73
1343,24.65,92.69
1344,24.86099,92.5966
1345,24.44,92.29
1346,24.44,92.29
1347,26.2751572,86.256893
1348,26.3589725,86.4946007
1349,25.7362,86.0642
1350,23.6093,72.949
1351,24.336149,73.125996
1352,26.92,75.8
1353,23.0279349,72.6817017
1354,25.5515,84.9752
1355,25.7749,85.7626
1356,25.7666,85.399
1357,25.5974,85.3407
1358,25.5974,85.3407
1359,25.5974,85.3407
1360,25.5974,85.3407
1361,25.9622,85.9347
1362,25.7712,86.1776
1363,25.7712,86.1776
1364,23.979529,72.713685
1365,17.3309929,80.4402814
1366,17.333559,80.3613
1367,17.2472638,80.1514337
1368,17.0971548,80.267352
1369,17.2983887,80.1456386
1370,17.2472658,80.1514317
1371,17.4827,80.30275
1372,19.9647,81.7502
1373,30.814291,74.638555
1374,30.5725,75.4938
1375,18.3651647,77.8735013
1376,18.400518,77.9156252
1377,18.2780221,77.9065235
1378,18.1918576,78.4019246
1379,18.3808216,77.6764033
1380,18.4622577,78.0845801
1381,18.3356266,78.1053466
1382,18.3558646,78.329699
1383,18.3314053,78.320799
1384,18.3116932,78.2893393
1385,18.4191697,77.6535604
1386,18.4457992,77.7040149
1387,18.5369749,77.6847183
1388,18.1047959,78.1546553
1389,18.2070016,77.9124333
1390,18.2597677,77.7578666
1391,18.242585,78.3007866
1392,18.4317553,78.4053163
1393,18.4117299,78.3684507
1394,18.4180562,78.3278988
1395,18.4101118,78.2721116
1396,18.1611102,78.0691148
1397,18.116662,78.0337753
1398,18.337086,78.4144025
1399,18.1274036,78.0083714
1400,18.3625628,78.1832829
1401,18.3125755,78.2522584
1402,18.7458966,77.947735
1403,18.7584812,77.9256016
1404,18.7537883,77.95819
1405,18.4646473,77.8019238
1406,18.6787195,77.793724
1407,18.6792758,77.8430506
1408,18.647018,78.133392
1409,18.647018,78.133392
1410,18.647018,78.133392
1411,18.6905946,77.974138
1412,18.6937116,78.052145
1413,18.9001712,78.066557
1414,18.8871769,78.0618118
1415,18.3070983,77.5867433
1416,18.3422966,77.6514133
1417,18.6165043,77.8214388
1418,18.5864916,77.7796188
1419,18.4191346,77.8602296
1420,18.4550527,77.8764513
1421,18.7869383,77.9916683
1422,18.7711033,78.013715
1423,18.855735,77.9666933
1424,19.6667,78.5333
1425,19.0960504,78.1740781
1426,18.85585,79.800873
1427,18.85585,79.800873
1428,18.85585,79.800873
1429,18.7059482,79.7434925
1430,18.85585,79.800873
1431,18.953795,79.5315398
1432,18.8519091,79.5069436
1433,18.9922806,79.1552013
1434,19.0615733,79.1266287
1435,18.9136171,79.2535725
1436,18.8755876,79.2803498
1437,18.849405,79.5842629
1438,18.849405,79.5842629
1439,18.821203,79.5280932
1440,18.7616695,79.6109528
1441,19.1188949,78.9989734
1442,19.1188949,78.9989734
1443,18.9871177,79.4791434
1444,19.0384964,79.7455956
1445,19.0561527,79.8254721
1446,18.9619866,79.2281974
1447,18.9593587,79.1957821
1448,18.9493094,79.1654691
1449,18.8697833,79.3837949
1450,19.0717577,79.6319636
1451,19.3286787,79.8912812
1452,19.0717577,79.6319636
1453,18.7189883,78.5037766
1454,18.64642,78.4822683
1455,18.60509,78.4277983
1456,18.5391349,78.4274716
1457,18.53614,78.3856516
1458,18.5874739,78.1917957
1459,18.6050349,78.1735044
1460,18.6282416,78.1839399
1461,18.5454757,78.2419318
1462,0.0,0.0
1463,0.0,0.0
1464,14.18,77.89
1465,14.42,77.72
1466,14.42,77.72
1467,14.42,77.72
1468,14.42,77.72
1469,14.1,78.44
1470,14.04,78.31
1471,14.12,78.16
1472,14.45,77.53
1473,14.43,77.51
1474,14.4455,77.5266
1475,14.47,77.57
1476,14.11,77.92
1477,14.11,77.93
1478,14.1877,77.7606
1479,14.1877,77.7608
1480,14.18,77.78
1481,14.199,77.801
1482,14.198,77.81
1483,14.199,77.801
1484,14.1997,77.8012
1485,13.987,78.187
1486,13.987,78.189
1487,14.0142,77.9942
1488,14.0137,77.995
1489,14.1993,77.8012
1490,14.1993,77.8011
1491,14.234,78.0945
1492,14.56147,77.85421
1493,14.56111,77.857122
1494,13.9226245,78.2011459
1495,13.922643,78.2011479
1496,13.9226329,78.2011423
1497,13.9226145,78.2011399
1498,13.9226049,78.2011375
1499,13.9226721,78.2011713
1500,13.9226794,78.2011779
1501,13.9226823,78.2011834
1502,13.9226875,78.2011875
1503,13.96,77.68
1504,13.93,77.62
1505,13.91,77.67
1506,13.95,77.64
1507,14.23,77.63
1508,14.33,77.63
1509,13.77,77.68
1510,13.97,77.72
1511,13.82,77.73
1512,13.76,77.72
1513,13.983801,77.772301
1514,13.983802,77.772302
1515,13.983803,77.772303
1516,13.983808,77.772308
1517,13.983809,77.772309
1518,13.98381,77.77231
1519,13.975402,77.104402
1520,14.027101,76.993201
1521,14.027102,76.993202
1522,14.0272,76.9933
1523,14.0272,76.9933
1524,14.0272,76.9933
1525,13.82892,77.493282
1526,13.82892,77.493282
1527,13.82892,77.493282
1528,13.82892,77.493282
1529,13.87,77.98
1530,18.5629805,78.3197023
1531,18.5454757,78.2419318
1532,18.01794,79.76464
1533,17.48585,80.14456
1534,26.0758,85.9146
1535,25.6023,87.4382
1536,25.5974,85.3407
1537,25.5974,85.3407
1538,15.5934,85.3407
1539,25.9564,86.2284
1540,25.9564,86.2284
1541,15.5934,86.2284
1542,25.7712,86.1776
1543,0.0,0.0
1544,0.0,0.0
1545,0.0,0.0
1546,0.0,0.0
1547,0.0,0.0
1548,0.0,0.0
1549,22.537429,82.067952
1550,22.37022,81.978026
1551,22.507535,81.995496
1552,22.40298,82.163205
1553,22.020462,82.212142
1554,24.44,92.29
1555,24.68,92.73
1556,24.36,92.85
1557,24.65,92.69
1558,24.65,92.69
1559,24.65,92.69
1560,24.44,92.29
1561,24.44,92.29
1562,25.0,92.46
1563,26.85353,93.47975
1564,26.620828,92.799014
1565,26.620828,92.799014
1566,24.75,92.34
1567,24.58,92.45
1568,24.87,92.56
1569,24.87,92.56
1570,24.87,92.56
1571,24.87,92.56
1572,24.68,92.34
1573,24.68,92.34
1574,24.94,92.73
1575,15.01,78.97
1576,14.96,78.94
1577,14.5,78.79
1578,14.46,78.81
1579,14.48,78.77
1580,14.41,78.79
1581,14.03,78.86
1582,14.04,78.69
1583,14.07,78.68
1584,14.06,78.77
1585,13.91,78.74
1586,14.4892395,78.8925643
1587,14.4616764,78.8663964
1588,15.05,79.03
1589,14.2,78.93
1590,14.2,78.93
1591,13.99,79.31
1592,13.97,79.3
1593,14.0,79.28
1594,14.04,79.32
1595,14.58,79.04
1596,14.63,79.06
1597,14.23,79.26
1598,14.28,79.22
1599,14.23,79.27
1600,14.19,79.31
1601,14.16,79.66
1602,14.08,78.89
1603,17.4879706,80.1428133
1604,17.4879,80.1428
1605,91.9144,81.7012
1606,20.3043,81.0351
1607,0.0,0.0
1608,0.0,0.0
1609,0.0,0.0
1610,0.0,0.0
1611,19.3813,81.8231
1612,0.0,0.0
1613,19.523,81.6214
1614,19.3564,81.5764
1615,19.5841,81.6012
1616,19.5946,81.6165
1617,19.5516,81.6021
1618,0.0,0.0
1619,0.0,0.0
1620,0.0,0.0
1621,0.0,0.0
1622,0.0,0.0
1623,19.1402,81.659
1624,19.1302,81.723
1625,19.1501,81.758
1626,19.1509,81.739
1627,0.0,0.0
1628,0.0,0.0
1629,0.0,0.0
1630,0.0,0.0
1631,18.1690283,18.1690283
1632,18.835245,78.510708
1633,18.835245,78.510708
1634,18.835245,78.510708
1635,18.886535,78.348665
1636,18.8193066,78.1395166
1637,18.8067916,78.1628016
1638,18.77461,78.2141716
1639,14.16,79.61
1640,14.14,79.57
1641,14.4714393,78.8198271
1642,14.4108328,78.9816707
1643,14.18,79.13
1644,14.25,79.18
1645,14.16,79.16
1646,24.04,92.12
1647,24.54879,92.42768
1648,24.5,92.43
1649,24.5,92.43
1650,24.08,92.15
1651,24.75,92.34
1652,24.201542,92.124523
1653,24.201542,92.124523
1654,24.201542,92.124523
1655,24.55,92.82
1656,24.55,92.82
1657,24.55,92.82
1658,24.55,92.82
1659,24.94,92.73
1660,24.94,92.73
1661,24.48,92.32
1662,24.36,92.85
1663,24.48,92.32
1664,24.41,92.3
1665,24.41,92.3
1666,13.99,78.96
1667,13.95,78.99
1668,13.95,78.99
1669,14.4537065,78.9707149
1670,14.4101716,78.9905051
1671,14.4017267,79.0092314
1672,14.4165497,79.050204
1673,14.27,79.2
1674,14.3324162,79.0675812
1675,14.3169316,79.0891857
1676,14.2283985,79.1673751
1677,14.2377936,79.0519701
1678,14.2448333,79.0924783
1679,14.92,78.95
1680,14.97,78.88
1681,14.38,78.8
1682,14.5,78.78
1683,14.5,78.81
1684,14.48,78.8
1685,14.02,78.58
1686,14.03,78.7
1687,14.0,78.79
1688,14.05,78.64
1689,13.98,78.82
1690,13.99,78.75
1691,13.91,78.77
1692,13.93,78.82
1693,14.4606944,78.8533045
1694,14.5,78.87
1695,14.94,79.03
1696,14.12,78.86
1697,21.878069,82.144164
1698,21.963535,82.136003
1699,22.21512,82.013465
1700,21.976835,82.043438
1701,22.129893,82.271909
1702,21.951711,82.261046
1703,22.28114,82.092458
1704,22.231015,81.797839
1705,15.5934,85.7646
1706,21.091666,85.08305556
1707,17.6868159,83.2184815
1708,18.3336353,82.915624
1709,18.272392,82.7178185
1710,24.3824,83.5648
1711,24.38444,83.60122
1712,24.49112,83.70131
1713,24.46152,83.49102
1714,24.09202,83.92579
1715,24.1377,83.88706
1716,24.18607,83.69334
1717,24.4224,83.8654
1718,20.6324325,86.0827244
1719,20.656315,86.1557
1720,20.6525733,86.075875
1721,20.7908926,86.4852329
1722,20.8000243,86.47633
1723,20.7566776,86.5274266
1724,30.7585,76.66
1725,20.5764218,86.0524236
1726,20.6049319,86.0835463
1727,20.647505,86.151173
1728,20.8546399,86.2045789
1729,20.8514955,86.3649682
1730,20.7871024,86.4405963
1731,20.8537312,86.4188213
1732,20.8239758,86.4170839
1733,10.84527778,78.59638889
1734,20.7218971,86.0065417
1735,20.5971107,86.1042303
1736,20.6978449,86.1378916
1737,20.6539847,86.1891259
1738,20.8846945,86.2065115
1739,20.851956,86.2153599
1740,20.7557986,86.49031
1741,18.915505,79.1231
1742,20.7192195,86.599013
1743,20.5979002,86.6436263
1744,20.5925115,86.6209291
1745,20.1098516,85.3688166
1746,20.6701833,86.6649583
1747,20.600541,85.8875532
1748,20.2346733,85.14022
1749,20.6624666,86.56529
1750,20.5246,86.337835
1751,20.5040309,86.339653
1752,20.5105974,86.3226632
1753,20.6243466,86.3199833
1754,20.5904977,86.5193525
1755,20.5699152,86.4946659
1756,21.2603566,85.753085
1757,20.4233233,86.334995
1758,20.436325,86.3312266
1759,20.4771566,86.3228999
1760,20.52906,86.2844967
1761,20.5600217,86.3044833
1762,20.647478,86.339466
1763,20.712825,86.279794
1764,20.567809,86.397225
1765,20.625989,86.345175
1766,20.7502916,86.861825
1767,20.7535083,86.9315233
1768,20.6598333,86.8489616
1769,20.442641,86.445728
1770,20.45459,86.430925
1771,20.4921629,86.5645935
1772,20.491141,86.363311
1773,20.483476,86.386062
1774,20.485995,86.400539
1775,18.80743,78.980434
1776,18.9219,78.777372
1777,20.4847356,85.7479464
1778,20.519606,85.6
1779,20.5412282,85.9697694
1780,20.5191919,85.9641707
1781,20.4125143,85.2186784
1782,20.4097318,85.2267181
1783,20.4643243,85.1458778
1784,20.4183969,85.1811275
1785,26.207298,83.23454
1786,20.6209817,85.9506
1787,20.4633096,85.1124248
1788,20.4916981,85.0138853
1789,25.195524,84.379902
1790,25.363374,84.378022
1791,25.425612,84.655819
1792,25.432858,84.667359
1793,25.474882,84.668166
1794,25.495301,84.594281
1795,25.593051,84.725305
1796,25.218526,84.490172
1797,25.252438,84.415995
1798,25.244639,84.498181
1799,25.528101,84.556992
1800,25.557061,84.577256
1801,16.78821,81.88887
1802,18.7181108,83.5285085
1803,17.79,83.17
1804,18.020106,83.404737
1805,14.59,77.09
1806,14.6,77.07
1807,14.721,77.712
1808,14.74,77.68
1809,15.45,77.6
1810,15.03,76.2
1811,14.45,75.19
1812,20.8162612,86.4087569
1813,20.7860335,86.4315549
1814,20.7362896,86.5491157
1815,20.7160556,86.5877119
1816,20.6856622,86.4801923
1817,20.7334943,86.3301723
1818,20.7411524,86.3029098
1819,20.9475201,85.9203137
1820,20.969683,85.8375732
1821,21.0048018,85.8992293
1822,20.6729533,86.2444733
1823,20.6101158,86.2974224
1824,20.6444133,86.2922633
1825,20.8600161,86.5419727
1826,20.7636658,86.4077488
1827,20.7462349,86.3574377
1828,20.6883787,86.3446401
1829,24.29454,83.4154
1830,24.29474,83.4514
1831,14.634322,78.2339557
1832,14.5408211,78.245375
1833,14.5622812,78.67429
1834,14.51571,78.487625
1835,14.450845,78.4795983
1836,14.3375832,78.4862963
1837,14.5316039,78.7280476
1838,14.5631731,78.7051295
1839,14.5631731,78.7051295
1840,14.5705872,78.68321
1841,14.5789883,78.7020043
1842,14.5266225,78.7649719
1843,14.4721633,78.505545
1844,14.493475,78.4266183
1845,18.2943239,82.9187961
1846,28.930703,74.209623
1847,0.0,0.0
1848,0.0,0.0
1849,0.0,0.0
1850,0.0,0.0
1851,0.0,0.0
1852,0.0,0.0
1853,0.0,0.0
1854,0.0,0.0
1855,0.0,0.0
1856,0.0,0.0
1857,0.0,0.0
1858,0.0,0.0
1859,0.0,0.0
1860,0.0,0.0
1861,0.0,0.0
1862,0.0,0.0
1863,0.0,0.0
1864,0.0,0.0
1865,0.0,0.0
1866,0.0,0.0
1867,0.0,0.0
1868,0.0,0.0
1869,0.0,0.0
1870,0.0,0.0
1871,0.0,0.0
1872,22.024464,82.423812
1873,22.10176,82.35919
1874,22.016257,82.475381
1875,22.153857,82.532112
1876,22.188305,82.380445
1877,21.972789,81.949173
1878,21.901202,81.97939
1879,21.886349,82.578088
1880,22.03593,82.64248
1881,14.95,77.26
1882,15.57,77.71
1883,14.52,76.45
1884,15.49,77.34
1885,15.32,76.97
1886,15.09,77.23
1887,15.17,77.41
1888,15.44,76.56
1889,15.13,76.9
1890,15.1,77.25
1891,15.5,77.9
1892,17.86,83.19
1893,14.561,77.04
1894,14.06,76.91
1895,14.25,77.94
1896,14.79,77.77
1897,14.79,77.78
1898,15.01,78.02
1899,15.08,77.91
1900,14.9,78.0
1901,14.892,77.912
1902,14.8941,77.91814
1903,14.63,77.54
1904,14.64,77.63
1905,14.53,77.84
1906,16.98166,81.83891
1907,18.189568,83.314394
1908,83.5602,18.5015
1909,83.1033,18.0237
1910,83.4758,18.4573
1911,83.4876,18.4672
1912,14.33079,78.3016933
1913,14.3642716,78.2707466
1914,13.67,79.17
1915,13.749839,79.162872
1916,13.833313,78.682841
1917,13.780037,78.58795
1918,13.528798,79.069402
1919,13.792234,78.675026
1920,13.769054,78.537194
1921,13.785055,78.564662
1922,13.862588,78.895574
1923,13.88719,78.904114
1924,13.718514,78.836705
1925,13.864269,78.809342
1926,13.860857,78.745934
1927,13.51383,78.7937117
1928,13.550067,78.766615
1929,87.09488,24.85533
1930,24.031,86.397
1931,25.297,87.2018
1932,86.26455,24.75535
1933,24.218,86.29
1934,24.307,84.397
1935,25.0804,86.7201
1936,25.0804,86.7303
1937,25.0804,86.7303
1938,16.5103,79.7132
1939,16.3228,79.6948
1940,16.351,79.6543
1941,16.4936,79.7094
1942,24.025,84.205
1943,24.203,84.025
1944,24.354,84.025
1945,24.325,84.267
1946,22.00835,82.05114
1947,21.926923,82.562024
1948,22.0229,82.565399
1949,21.920435,82.545637
1950,21.948934,82.586198
1951,22.05635,82.57251
1952,21.965867,82.502346
1953,25.8403,86.2118
1954,25.8403,86.2118
1955,25.8403,86.2118
1956,26.6035,86.1225
1957,25.2948,86.3167
1958,26.1074,86.0165
1959,26.1074,86.0165
1960,26.1957,86.02388
1961,25.8642,85.8914
1962,26.1492,85.8906
1963,26.5714,86.0903
1964,26.5587,85.9297
1965,15.5934,85.9297
1966,25.4063,85.3848
1967,25.9068,86.2956
1968,25.6702,86.7827
1969,26.0054,85.9035
1970,25.4708,85.9258
1971,26.198944,74.143584
1972,26.005536,86.110285
1973,25.954133,86.142114
1974,26.3901,75.0903
1975,26.5839,74.7249
1976,23.49,88.63
1977,26.4641,74.6087
1978,27.47,94.91
1979,27.47,94.91
1980,27.48,95.17
1981,27.47,95.17
1982,27.47,95.17
1983,27.44,94.89
1984,27.44,94.89
1985,27.44,94.89
1986,27.45,95.08
1987,27.35,95.32
1988,27.35,95.32
1989,27.28,95.24
1990,27.28,95.24
1991,27.46,95.32
1992,27.27,94.89
1993,27.27,94.89
1994,27.27,94.89
1995,27.26,94.88
1996,27.26,94.88
1997,27.26,94.88
1998,27.27,94.89
1999,27.27,94.89
2000,27.27,94.89
2001,27.27,94.89
2002,27.27,94.89
2003,27.45,95.0
2004,27.45,95.0
2005,27.48,95.02
2006,27.28,95.24
2007,27.28,95.24
2008,27.28,95.24
2009,27.28,95.24
2010,27.18,95.34
2011,27.18,95.11
2012,25.9169,85.0922
2013,25.7494,85.6515
2014,26.0643,85.9657
2015,25.7494,85.6515
2016,25.7809,84.6836
2017,25.9142,85.7646
2018,25.91,86.1691
2019,26.1926,84.7271
2020,25.91,86.1691
2021,25.91,86.1691
2022,25.91,86.1691
2023,15.5934,86.1691
2024,26.35456,84.908845
2025,26.384522,84.908845
2026,26.8522,84.78225
2027,26.85256,84.78256
2028,26.85625,84.78562
2029,26.85635,84.78562
2030,26.85235,84.78535
2031,26.95632,26.6625
2032,26.95563,84.6686
2033,26.952145,84.6656
2034,26.9556,84.66525
2035,26.45526,84.742111
2036,26.71578,84.8156
2037,26.71565,84.82564
2038,26.714588,84.82458
2039,26.7592,84.76289
2040,26.75256,84.76525
2041,26.75921,84.7624
2042,26.39995,85.24144
2043,26.63105,84.79425
2044,26.631,84.7942
2045,0.0,0.0
2046,0.0,0.0
2047,0.0,0.0
2048,0.0,0.0
2049,0.0,0.0
2050,0.0,0.0
2051,0.0,0.0
2052,0.0,0.0
2053,0.0,0.0
2054,0.0,0.0
2055,0.0,0.0
2056,0.0,0.0
2057,0.0,0.0
2058,0.0,0.0
2059,0.0,0.0
2060,0.0,0.0
2061,0.0,0.0
2062,0.0,0.0
2063,0.0,0.0
2064,0.0,0.0
2065,0.0,0.0
2066,0.0,0.0
2067,0.0,0.0
2068,0.0,0.0
2069,0.0,0.0
2070,0.0,0.0
2071,0.0,0.0
2072,0.0,0.0
2073,0.0,0.0
2074,0.0,0.0
2075,0.0,0.0
2076,0.0,0.0
2077,0.0,0.0
2078,17.6962403,80.0020532
2079,0.0,0.0
2080,0.0,0.0
2081,0.0,0.0
2082,0.0,0.0
2083,0.0,0.0
2084,0.0,0.0
2085,0.0,0.0
2086,0.0,0.0
2087,22.125732,82.372311
2088,22.051329,82.460382
2089,15.5934,85.9146
2090,25.9557,86.0981
2091,25.6213,86.8877
2092,26.1829,86.1705
2093,26.1829,86.1705
2094,25.8403,86.2118
2095,26.1678,86.2575
2096,26.0073,87.5271
2097,26.0214,86.3459
2098,25.9564,86.2284
2099,25.9564,86.2284
2100,25.799,85.9946
2101,25.9564,86.2284
2102,25.9564,86.2284
2103,25.7712,86.1776
2104,25.7712,86.1776
2105,22.026075,82.362819
2106,22.095867,82.433853
2107,22.053133,82.339764
2108,22.125671,82.43465
2109,22.218779,82.526701
2110,21.974503,82.36213
2111,21.921812,82.318057
2112,21.899131,82.339764
2113,22.1168,82.611221
2114,21.86646,82.59701
2115,22.00922,82.5778
2116,21.886657,82.651045
2117,21.970283,82.599713
